index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
2,Gorillaz,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),single,spotify:track:64dLd6rVqDLtkXFYrEUHIU,0.695,0.923,1.0,-3.93,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150.0,63063467.0,2022-08-31 17:21:40,159,2022-08-31
6,Gorillaz,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],single,spotify:track:2c3KCGq6UojB2c8UAFrRON,0.716,0.897,4.0,-7.185,0.0629,0.012,0.262,0.325,0.358,127.03,274142.0,10666154.0,2022-11-18 20:30:00,80,2022-11-18
7,Gorillaz,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),single,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,0.741,0.913,2.0,-3.34,0.0465,0.00343,0.103,0.325,0.643,120.012,213750.0,42671901.0,2022-07-28 16:00:11,193,2022-06-22
26,50 Cent,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,Is This Love ('09) (feat. 50 Cent),Curtain Call 2,album,spotify:track:7rK0iM6jwuo1oizdx8suQA,0.853,0.776,8.0,-4.221,0.261,0.0714,0.0,0.181,0.659,94.028,212013.0,28529840.0,2022-09-06 16:00:31,153,2022-08-05
29,Metallica,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,Master of Puppets (Remastered),Master of Puppets (Remastered Deluxe Box Set),album,spotify:track:54bm2e3tk8cliUz3VSdCPZ,0.539,0.828,4.0,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,515387.0,,2022-06-08 00:01:38,243,1986-03-03
30,Metallica,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,For Whom The Bell Tolls (Remastered),Ride The Lightning (Deluxe Remaster),album,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,0.512,0.86,0.0,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909,309973.0,,2022-06-07 22:23:31,244,1984-07-27
31,Metallica,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,Lux Æterna,Lux Æterna,single,spotify:track:3pwmJJRlr8nXNN9PFD18np,0.386,0.996,11.0,-2.96,0.0754,1.15e-05,0.000836,0.116,0.188,130.573,205680.0,20061385.0,2022-11-28 15:00:20,70,2022-11-28
33,Metallica,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,Screaming Suicide,Screaming Suicide,single,spotify:track:6ZCh9hBeFzMIPycRnyPqZT,0.425,0.972,4.0,-3.448,0.045,2.42e-05,0.0202,0.239,0.282,101.125,330453.0,3905429.0,2023-01-19 23:00:19,18,2023-01-19
77,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,album,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11.0,-4.881,0.17,0.214,0.00245,0.135,0.507,135.653,231933.0,269837425.0,2022-10-21 07:00:18,108,1976-09-20
81,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,DON'T YOU WORRY,ELEVATION,album,spotify:track:0YJW8OXw8G1xDfkzaID3vv,0.831,0.868,11.0,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,194438.0,162685755.0,2022-06-17 16:00:09,234,2022-11-10
86,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Pump It Louder,Pump It Louder,single,spotify:track:2yEHX6MqAXPyD7bm47A2Br,0.66,0.942,4.0,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571.0,27908495.0,2022-10-07 16:00:08,122,2022-10-07
89,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,SIMPLY THE BEST,ELEVATION,album,spotify:track:31rWRFlQyMpmF6hfN4vUFj,0.872,0.789,1.0,-6.047,0.132,0.203,2.39e-05,0.125,0.646,126.042,236190.0,18501860.0,2022-10-28 16:00:10,101,2022-11-11
99,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Never Gonna Not Dance Again,Never Gonna Not Dance Again,single,spotify:track:6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5.0,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,225789.0,34361626.0,2022-11-04 04:00:10,94,2022-11-04
105,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,TRUSTFALL,TRUSTFALL,single,spotify:track:4FWbsd91QSvgr1dSWwW51e,0.636,0.888,8.0,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200.0,2790105.0,2023-01-27 14:00:11,10,2023-01-27
117,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Down In Atlanta,Down In Atlanta,single,spotify:track:5unjCay0kUjuej5ebn4nS4,0.851,0.819,7.0,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154,164041.0,42006396.0,2022-11-18 05:00:20,80,2022-11-18
119,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Cash In Cash Out,Cash In Cash Out,single,spotify:track:3S68RFe1lsdCdTMPIMJM3X,0.877,0.56,7.0,-3.751,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136.0,104603335.0,2022-06-10 16:00:11,241,2022-06-10
120,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,album,spotify:track:6clzeGvi1CFioMOolbAOlX,0.81,0.733,9.0,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,229283.0,99934776.0,2022-07-15 15:00:11,206,2022-08-05
124,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Just A Cloud Away,Just A Cloud Away,single,spotify:track:0DGTcMqvVR7fmBXgiG6jz4,0.89,0.46,2.0,-8.155,0.0359,0.432,0.0,0.11,0.677,112.555,176078.0,105629259.0,2022-03-25 02:04:28,318,2013
127,Khalid,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Numb,Numb,single,spotify:track:10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0.0,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,155589.0,203066841.0,2022-06-10 04:00:11,241,2022-06-10
133,Khalid,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,8TEEN,American Teen,album,spotify:track:5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,1.0,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600.0,586480399.0,2022-02-28 08:00:12,343,2017-04-27
136,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,0.778,0.632,2.0,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,218289.0,196761853.0,2023-01-12 00:00:07,25,2023-01-11
137,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Monotonía,Monotonía,single,spotify:track:6G12ZafqofSq7YtrMqUm76,0.873,0.695,0.0,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,158805.0,220692224.0,2022-10-20 00:00:11,109,2022-10-19
138,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Te Felicito,Te Felicito,single,spotify:track:2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5.0,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,172235.0,473003231.0,2022-04-22 00:00:11,290,2022-04-21
141,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,DON'T YOU WORRY,ELEVATION,album,spotify:track:0YJW8OXw8G1xDfkzaID3vv,0.831,0.868,11.0,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,194438.0,162685755.0,2022-06-17 16:00:09,234,2022-11-10
147,Machine Gun Kelly,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,maybe (feat. Bring Me The Horizon),mainstream sellout,album,spotify:track:25wdC7CJmCJPgnKw9rYquJ,0.601,0.92,5.0,-4.802,0.0505,0.000735,0.0,0.0998,0.537,88.014,170134.0,90825980.0,2022-03-25 19:00:10,318,2022-03-25
152,Machine Gun Kelly,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,make up sex (feat. blackbear),mainstream sellout,album,spotify:track:50eJOxJiGmJ7PBZaTKpje1,0.665,0.678,5.0,-4.122,0.0315,0.00156,0.0,0.474,0.682,131.986,122570.0,67878913.0,2022-03-29 18:00:09,314,2022-03-25
154,Machine Gun Kelly,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,ay! (feat. Lil Wayne),mainstream sellout,album,spotify:track:1T4tQ4SSagbhAKpvcWg035,0.742,0.617,2.0,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,124188.0,62736773.0,2022-03-04 05:00:19,339,2022-03-25
160,Nicky Jam,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Si Te Preguntan...,Si Te Preguntan...,single,spotify:track:20yLo8tCAM1LXixAdBf3f2,0.76,0.803,8.0,-2.867,0.0306,0.531,0.0,0.0555,0.922,136.945,223074.0,37382738.0,2022-06-24 00:00:10,227,2022-06-23
181,Pitbull,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,HOT,LEGENDADDY,album,spotify:track:5Pg4qYTcvCUBBq3jBhKq0t,0.898,0.677,11.0,-6.422,0.243,0.0223,0.0,0.35,0.578,130.027,154493.0,52166142.0,2022-03-25 00:00:56,318,2022-03-25
194,Elvis Presley,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,spotify:track:7n7VsX3sv66znBwA8b5uhp,0.575,0.236,2.0,-16.982,0.0422,0.968,0.0178,0.105,0.829,79.576,115827.0,115786722.0,2022-11-03 07:00:06,95,1957-10-15
195,Elvis Presley,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Suspicious Minds,From Elvis in Memphis,album,spotify:track:1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7.0,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280.0,355940570.0,2022-06-29 14:00:11,222,1969-06-17
203,Snoop Dogg,https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,spotify:track:0xzI1KAr0Yd9tv8jlIk3sn,0.762,0.861,0.0,-3.296,0.0955,0.0185,0.0,0.264,0.955,120.048,172714.0,172373567.0,2022-08-05 04:00:11,185,2022-08-05
207,Snoop Dogg,https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG,From The D 2 The LBC (with Snoop Dogg),Curtain Call 2,album,spotify:track:6CPAznSrkDmiPBgLXoi00f,0.718,0.768,7.0,-7.87,0.25,0.0988,0.0,0.0957,0.591,164.038,213745.0,46192225.0,2022-06-24 04:00:15,227,2022-08-05
217,Lil Wayne,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,A Milli,Tha Carter III (MTV Bonus Version),album,spotify:track:1xPW9rS8dkuJP46WBTqU2C,0.663,0.688,6.0,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813.0,432215037.0,2022-02-18 22:49:31,353,2008-01-01
218,Lil Wayne,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,ay! (feat. Lil Wayne),mainstream sellout,album,spotify:track:1T4tQ4SSagbhAKpvcWg035,0.742,0.617,2.0,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,124188.0,62736773.0,2022-03-04 05:00:19,339,2022-03-25
227,Sia,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,Unstoppable - R3HAB Remix,Unstoppable (R3HAB Remix),single,spotify:track:0F3v8p8ZnEGtZDxNcJ5Klq,0.678,0.744,6.0,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353.0,34819346.0,2022-07-08 07:00:03,213,2022-07-08
254,Frank Sinatra,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,Silent Night - 1999 Remaster,A Jolly Christmas From Frank Sinatra,album,spotify:track:5yNgdD8E6WruhULb4n2Con,0.252,0.118,8.0,-17.62,0.0328,0.945,6.2e-05,0.117,0.14,87.575,146293.0,42053170.0,2022-11-12 17:00:29,86,1957-09
255,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,10:35,10:35,single,spotify:track:6BePGk3eCan4FqaW2X8Qy3,0.696,0.793,8.0,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253.0,107996524.0,2022-11-03 17:35:10,95,2022-11-03
258,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Lay Low,Lay Low,single,spotify:track:0zKbDrEXKpnExhGQRe9dxt,0.534,0.855,1.0,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443.0,18374300.0,2023-01-06 20:00:02,31,2023-01-06
260,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Hot In It,Hot In It,single,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,117679131.0,2022-08-12 16:00:13,178,2022-06-30
261,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Pump It Louder,Pump It Louder,single,spotify:track:2yEHX6MqAXPyD7bm47A2Br,0.66,0.942,4.0,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571.0,27908495.0,2022-10-07 16:00:08,122,2022-10-07
262,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Another Love - Tiësto Remix,Another Love (Tiësto Remix),single,spotify:track:4Et6tUEO7biKxZEfJXpNj1,0.79,0.764,4.0,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366.0,38610617.0,2022-05-13 16:50:12,269,2022-05-13
263,Tiësto,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,Baila Conmigo,Baila Conmigo,single,spotify:track:3KruoUtSkm84Az0bJunnxl,0.652,0.855,7.0,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250.0,32419330.0,2022-07-29 21:43:27,192,2022-07-29
267,Elton John,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,Hold Me Closer,The Lockdown Sessions,album,spotify:track:3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,190102352.0,2022-09-27 17:00:11,132,2021-10-22
280,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,album,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1.0,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,221520.0,279832635.0,2022-12-02 05:00:04,66,2022-12-02
281,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,spotify:track:3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0.0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,413205085.0,2022-10-22 20:55:39,107,2022-06-17
282,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],HEROES & VILLAINS,album,spotify:track:4WuOWVnAqvEQxgSRrspBgt,0.671,0.658,2.0,-5.567,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,81603704.0,2022-12-02 05:59:55,66,2022-12-02
285,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,Major Distribution,Her Loss,album,spotify:track:46s57QULU02Voy0Kup6UEb,0.908,0.546,8.0,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,170502.0,107919519.0,2022-11-05 00:43:58,93,2022-11-04
305,Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,ALIEN SUPERSTAR,RENAISSANCE,album,spotify:track:1Hohk6AufHZOrrhMXZppax,0.545,0.641,10.0,-6.398,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460.0,116409094.0,2022-07-29 05:15:08,192,2022-07-29
308,Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,ENERGY (feat. Beam),RENAISSANCE,album,spotify:track:0314PeD1sQNonfVWix3B2K,0.903,0.519,1.0,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727.0,71933137.0,2022-07-29 05:27:09,192,2022-07-29
312,Daddy Yankee,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,ULALA (OOH LA LA),ULALA (OOH LA LA),single,spotify:track:4EQOGfssbSpTlV6EZRtrSv,0.872,0.681,0.0,-4.348,0.11,0.0462,1.38e-05,0.129,0.481,96.986,188009.0,42618413.0,2022-11-25 00:00:43,73,2022-11-24
313,Daddy Yankee,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,X ÚLTIMA VEZ,LEGENDADDY,album,spotify:track:48AJSd42lXpicsGqcgopof,0.812,0.855,7.0,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477.0,295869713.0,2022-04-07 00:00:07,305,2022-03-25
316,Don Toliver,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs,Used (feat. Don Toliver),SOS,album,spotify:track:4NqkE7kRUvMDEdcqD96EDO,0.733,0.685,10.0,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947.0,49105411.0,2022-12-12 23:37:41,56,2022-12-08
319,Don Toliver,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs,Do It Right,Do It Right,single,spotify:track:4ZevD501qZiFK7FY8DFn0V,0.662,0.515,5.0,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,174474.0,15859788.0,2022-11-22 17:00:11,76,2022-11-18
321,Don Toliver,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs,Honest (feat. Don Toliver),Honest,single,spotify:track:2KdKh9vHbKW0tZLqtpxxI0,0.81,0.655,8.0,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322.0,92010224.0,2022-04-29 04:00:17,283,2022-04-29
326,Camilo,https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N,Aeropuerto,De Adentro Pa Afuera,album,spotify:track:4v7riPZWyAclrOfUSwD0zp,0.69,0.58,0.0,-4.395,0.199,0.0328,0.0,0.328,0.708,197.635,177627.0,31400753.0,2022-09-06 22:00:12,153,2022-09-06
330,Camilo,https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N,Bebiendo Sola,De Adentro Pa Afuera,album,spotify:track:0wIIVkpeRLjoGAYkeYXevR,0.589,0.642,9.0,-5.706,0.279,0.176,0.0,0.119,0.691,78.791,179067.0,13702635.0,2022-11-04 22:00:08,94,2022-09-06
332,Britney Spears,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,Hold Me Closer,The Lockdown Sessions,album,spotify:track:3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,190102352.0,2022-09-27 17:00:11,132,2021-10-22
349,Farruko,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,Patio de la Cárcel - Tangos,Quejíos de un Maleante,album,spotify:track:17BqQS5Cj899fQR8e6gvk9,0.788,0.814,9.0,-3.822,0.217,0.562,0.0,0.208,0.665,97.982,202098.0,13182610.0,2022-11-24 23:00:10,74,2022-11-24
354,Disney,https://open.spotify.com/artist/3xvaSlT4xsyk6lY1ESOspO,A Whole New World - Remastered 2022,Walt Disney Records The Legacy Collection: Aladdin,album,spotify:track:0k7Shopj669EbywEjsqoqm,0.273,0.227,0.0,-15.742,0.0351,0.848,2.31e-06,0.102,0.142,129.272,160307.0,244111564.0,2022-09-15 10:07:19,144,2022-09-16
356,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,Under The Influence,Indigo (Extended),album,spotify:track:5IgjP7X4th6nMNDh4akUHb,0.733,0.69,9.0,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613.0,646937556.0,2022-10-20 16:00:10,109,2019-10-04
357,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS,album,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5.0,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,139674263.0,2022-12-02 05:00:15,66,2022-12-02
363,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,Under The Influence (Body Language),Under The Influence,single,spotify:track:71mHO4fFmS2Xu5XxZbcRND,0.62,0.62,1.0,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751.0,36852704.0,2022-10-20 16:00:10,109,2022-09-06
369,Tory Lanez,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,In For It,In For It,single,spotify:track:6ydWxkzjDktHsTzvWcaZ1i,0.383,0.531,5.0,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307.0,76686049.0,2022-10-04 19:15:28,125,2015-01-15
371,Tory Lanez,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,I LIKE,I LIKE,single,spotify:track:5uKHTLXNcftXtYfU7j9cQ6,0.744,0.448,4.0,-10.426,0.291,0.365,0.0,0.194,0.279,118.027,133521.0,17960938.0,2022-04-26 23:32:02,286,2022-04-22
383,A.R. Rahman,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,Mallipoo,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),single,spotify:track:3i7qScF9Oyp31O9bAutJez,0.715,0.654,2.0,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,245366.0,41725242.0,2022-09-27 14:07:26,132,2022-09-02
389,A.R. Rahman,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil","Ponni Nadhi (From ""Ponniyin Selvan Part -1"") [Original Motion Picture Soundtrack]",single,spotify:track:1uJ2czshFLqimctgvsxfv2,0.687,0.637,10.0,-9.55,0.13,0.12,0.0,0.291,0.56,152.0,290526.0,33410129.0,2022-11-14 04:30:09,84,2022-07-31
393,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Kesariya,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0.0,-6.525,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,237685270.0,2022-07-17 06:30:12,204,2022-10-06
399,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Deva Deva,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:4SqPZorSDuUtvdJwVGeZRC,0.539,0.729,0.0,-7.588,0.0412,0.627,0.000941,0.128,0.435,112.074,279107.0,60032339.0,2022-08-08 08:32:10,182,2022-10-06
402,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Bhool Bhulaiyaa 2 Title Track,Bhool Bhulaiyaa 2,album,spotify:track:2FZDNh6tm9mkZ9vTphuAh8,0.857,0.893,0.0,-2.87,0.0422,0.0663,0.0,0.0335,0.845,108.022,211667.0,75285958.0,2022-05-02 05:30:27,280,2022-06-01
405,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Rasiya,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:6zfvsbeuFKoWIdoRb3JdhA,0.54,0.796,4.0,-7.538,0.0521,0.371,0.00165,0.11,0.636,78.99,265063.0,28781713.0,2022-09-24 07:30:05,135,2022-10-06
432,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,The Tree,Moments of Peace,album,spotify:track:4hQeiQovsUpgox09PPXw91,0.316,0.00329,5.0,-38.901,0.0482,0.994,0.957,0.0933,0.415,90.804,199167.0,3368451.0,2023-01-06 00:00:22,31,2023-01-10
433,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Wind Song,Underwater,album,spotify:track:48i1p3R9l9f7zjcHPJysZZ,0.339,0.00572,11.0,-32.309,0.0378,0.986,0.923,0.103,0.0616,72.7,198650.0,16169290.0,2022-02-21 13:00:02,350,2022-01-21
435,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Temple White,Underwater,album,spotify:track:7elLKWtTEMCbOmYZ37ci9r,0.303,0.00958,8.0,-28.556,0.054,0.991,0.953,0.109,0.212,72.204,264845.0,12822980.0,2022-01-21 09:00:35,381,2022-01-21
437,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Rolling Like A Ball,Underwater,album,spotify:track:264yEsvuPUzGcBO0nSCSkl,0.208,0.012,8.0,-29.933,0.0422,0.987,0.919,0.1,0.0391,175.159,257217.0,13213932.0,2022-01-07 13:00:13,395,2022-01-21
465,Slipknot,https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8,The Dying Song (Time To Sing),"The End, So Far",album,spotify:track:6rsoBvxrlxdmqJyGPPciyq,0.516,0.991,11.0,-2.587,0.126,0.000467,4.66e-05,0.327,0.402,95.017,203587.0,24596630.0,2022-07-19 23:00:01,202,2022-09-30
475,Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4,Stand By Me - Remastered,Be Here Now (Deluxe Remastered Edition),album,spotify:track:5WTPhYmwwojFP73O7p3Izi,0.194,0.825,7.0,-2.605,0.041,0.0864,0.00284,0.182,0.35,169.974,355867.0,,2022-08-11 17:00:29,179,1997
499,blink-182,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,EDGING,EDGING,single,spotify:track:2wVWGFVkL5I3JGsoWBx2AZ,0.606,0.905,5.0,-3.117,0.0518,0.0044,0.0,0.151,0.706,143.952,151533.0,23876669.0,2022-10-14 16:00:07,115,2022-10-14
524,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,Thank You For Loving Me,Crush,album,spotify:track:577MNC3o3L0lNIzx9abqOk,0.385,0.342,2.0,-7.749,0.0285,0.416,0.0,0.119,0.131,132.864,308933.0,78748335.0,2022-09-23 16:00:34,136,2000-01-01
